codmatricula;chavematricula;unidade;codcoordenador;siglacurso;codcurso;serie;coddisciplina;anoagenda;semletivo;sigladisciplina;codturma;siglaturno;horario;diasemana;codprofessor;titulacao
1412BGF1N2A;1412BGF1N2A0005;BRIGADEIRO;100216;GFIN;141;2;769;2021;2;820B_092_PPI;BGF1N2A;N2;20:40-23:10;Sexta Feira;100387;ESPECIALISTA
1412BGF1N1B;1412BGF1N1B0029;BRIGADEIRO;100216;GFIN;141;2;765;2021;2;820B_092_ACC;BGF1N1B;N1;18:00-20:30;Quinta Feira;100708;ESPECIALISTA
1412BGF1N1B;1412BGF1N1B0952;BRIGADEIRO;100216;GFIN;141;2;766;2021;2;820B_092_EM;BGF1N1B;N1;18:00-20:30;Quarta Feira;100485;ESPECIALISTA
1412BGF1N1B;1412BGF1N1B0980;BRIGADEIRO;100216;GFIN;141;2;767;2021;2;820B_092_MF;BGF1N1B;N1;18:00-20:30;Terça Feira;100599;ESPECIALISTA
1412BGF1N1B;1412BGF1N1B0198;BRIGADEIRO;100216;GFIN;141;2;768;2021;2;820B_092_MFC;BGF1N1B;N1;18:00-20:30;Segunda Feira;100601;ESPECIALISTA
1412BGF1N1B;1412BGF1N1B1049;BRIGADEIRO;100216;GFIN;141;2;769;2021;2;820B_092_PPI;BGF1N1B;N1;18:00-20:30;Sexta Feira;100601;ESPECIALISTA
1413BGF1N1A;1413BGF1N1A0756;BRIGADEIRO;100216;GFIN;141;3;775;2021;2;820C_092_ADF;BGF1N1A;N1;18:00-20:30;Quarta Feira;100534;ESPECIALISTA
1413BGF1N1A;1413BGF1N1A0418;BRIGADEIRO;100216;GFIN;141;3;776;2021;2;820C_092_AICG;BGF1N1A;N1;18:00-20:30;Quinta Feira;100449;ESPECIALISTA
1413BGF1N1A;1413BGF1N1A0339;BRIGADEIRO;100216;GFIN;141;3;777;2021;2;820C_092_EA;BGF1N1A;N1;18:00-20:30;Segunda Feira;100630;ESPECIALISTA
1413BGF1N1A;1413BGF1N1A1226;BRIGADEIRO;100216;GFIN;141;3;778;2021;2;820C_092_GCP;BGF1N1A;N1;18:00-20:30;Terça Feira;100227;ESPECIALISTA
1413BGF1N1A;1413BGF1N1A0598;BRIGADEIRO;100216;GFIN;141;3;779;2021;2;820C_092_PPI;BGF1N1A;N1;18:00-20:30;Sexta Feira;100090;ESPECIALISTA
1413BGF1N2A;1413BGF1N2A1358;BRIGADEIRO;100216;GFIN;141;3;775;2021;2;820C_092_ADF;BGF1N2A;N2;20:40-23:10;Quarta Feira;100534;ESPECIALISTA
1413BGF1N2A;1413BGF1N2A0523;BRIGADEIRO;100216;GFIN;141;3;776;2021;2;820C_092_AICG;BGF1N2A;N2;20:40-23:10;Quinta Feira;100449;ESPECIALISTA
1413BGF1N2A;1413BGF1N2A0869;BRIGADEIRO;100216;GFIN;141;3;777;2021;2;820C_092_EA;BGF1N2A;N2;20:40-23:10;Segunda Feira;100630;ESPECIALISTA
1413BGF1N2A;1413BGF1N2A0227;BRIGADEIRO;100216;GFIN;141;3;778;2021;2;820C_092_GCP;BGF1N2A;N2;20:40-23:10;Terça Feira;100227;ESPECIALISTA
1413BGF1N2A;1413BGF1N2A0752;BRIGADEIRO;100216;GFIN;141;3;779;2021;2;820C_092_PPI;BGF1N2A;N2;20:40-23:10;Sexta Feira;100090;ESPECIALISTA
1415LGF1N2A;1415LGF1N2A0072;LIBERDADE;100216;GFIN;141;5;785;2021;2;820E_081_C;LGF1N2A;N2;20:40-23:10;Segunda Feira;282;MESTRE
1415LGF1N2A;1415LGF1N2A1222;LIBERDADE;100216;GFIN;141;5;786;2021;2;820E_081_DRF;LGF1N2A;N2;20:40-23:10;Terça Feira;100495;ESPECIALISTA
1415LGF1N2A;1415LGF1N2A0743;LIBERDADE;100216;GFIN;141;5;787;2021;2;820E_081_OB;LGF1N2A;N2;20:40-23:10;Quarta Feira;100227;ESPECIALISTA
1415LGF1N2A;1415LGF1N2A0423;LIBERDADE;100216;GFIN;141;5;788;2021;2;820E_081_PT;LGF1N2A;N2;20:40-23:10;Quinta Feira;100366;ESPECIALISTA
1415LGF1N2A;1415LGF1N2A0745;LIBERDADE;100216;GFIN;141;5;789;2021;2;820E_081_PPI;LGF1N2A;N2;20:40-23:10;Sexta Feira;100534;ESPECIALISTA
1415BGF1N1A;1415BGF1N1A1460;BRIGADEIRO;100216;GFIN;141;5;785;2021;2;820E_081_C;BGF1N1A;N1;18:00-20:30;Segunda Feira;100544;ESPECIALISTA
1415BGF1N1A;1415BGF1N1A0439;BRIGADEIRO;100216;GFIN;141;5;786;2021;2;820E_081_DRF;BGF1N1A;N1;18:00-20:30;Terça Feira;100588;MESTRE
1415BGF1N1A;1415BGF1N1A0011;BRIGADEIRO;100216;GFIN;141;5;787;2021;2;820E_081_OB;BGF1N1A;N1;18:00-20:30;Quinta Feira;100485;ESPECIALISTA
1415BGF1N1A;1415BGF1N1A1352;BRIGADEIRO;100216;GFIN;141;5;788;2021;2;820E_081_PT;BGF1N1A;N1;18:00-20:30;Quarta Feira;100351;ESPECIALISTA
1415BGF1N1A;1415BGF1N1A0582;BRIGADEIRO;100216;GFIN;141;5;789;2021;2;820E_081_PPI;BGF1N1A;N1;18:00-20:30;Sexta Feira;100544;ESPECIALISTA
1415LGF1NMA;1415LGF1NMA0248;LIBERDADE;100216;GFIN;141;5;785;2021;2;820E_081_C;LGF1NMA;NM;07:00-12:10;Sábado;100449;ESPECIALISTA
1415LGF1NMA;1415LGF1NMA1199;LIBERDADE;100216;GFIN;141;5;786;2021;2;820E_081_DRF;LGF1NMA;NM;07:00-12:10;Sábado;100588;MESTRE
1415LGF1NMA;1415LGF1NMA1393;LIBERDADE;100216;GFIN;141;5;787;2021;2;820E_081_OB;LGF1NMA;NM;07:00-12:10;Sábado;100485;ESPECIALISTA
1415LGF1NMA;1415LGF1NMA1048;LIBERDADE;100216;GFIN;141;5;788;2021;2;820E_081_PT;LGF1NMA;NM;07:00-12:10;Sábado;100387;ESPECIALISTA
1415LGF1NMA;1415LGF1NMA0223;LIBERDADE;100216;GFIN;141;5;789;2021;2;820E_081_PPI;LGF1NMA;NM;07:00-12:10;Sábado;100387;ESPECIALISTA
1421BLOGN2A;1421BLOGN2A0720;BRIGADEIRO;5;LOG;142;1;946;2021;2;816A_101_IB;BLOGN2A;N2;20:40-23:10;Terça Feira;100245;ESPECIALISTA
1421BLOGN2A;1421BLOGN2A1355;BRIGADEIRO;5;LOG;142;1;947;2021;2;816A_101_LE;BLOGN2A;N2;20:40-23:10;Quinta Feira;100654;ESPECIALISTA
1421BLOGN2A;1421BLOGN2A0992;BRIGADEIRO;5;LOG;142;1;948;2021;2;816A_101_LP;BLOGN2A;N2;20:40-23:10;Segunda Feira;100191;ESPECIALISTA
1421BLOGN2A;1421BLOGN2A0891;BRIGADEIRO;5;LOG;142;1;949;2021;2;816A_101_MA;BLOGN2A;N2;20:40-23:10;Quarta Feira;100654;ESPECIALISTA
1421BLOGN2A;1421BLOGN2A1041;BRIGADEIRO;5;LOG;142;1;950;2021;2;816A_101_PPI;BLOGN2A;N2;20:40-23:10;Sexta Feira;100654;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0184;BRIGADEIRO;5;LOG;142;2;951;2021;2;816B_092_EA;BLOGN2A;N2;20:40-23:10;Terça Feira;100384;MESTRE
1422BLOGN2A;1422BLOGN2A1066;BRIGADEIRO;5;LOG;142;2;952;2021;2;816B_092_FA;BLOGN2A;N2;20:40-23:10;Quarta Feira;100102;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A1385;BRIGADEIRO;5;LOG;142;2;953;2021;2;816B_092_GAEM;BLOGN2A;N2;20:40-23:10;Segunda Feira;100728;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0517;BRIGADEIRO;5;LOG;142;2;954;2021;2;816B_092_GE;BLOGN2A;N2;20:40-23:10;Quinta Feira;100718;MESTRE
1422BLOGN2A;1422BLOGN2A0326;BRIGADEIRO;5;LOG;142;2;955;2021;2;816B_092_PPI;BLOGN2A;N2;20:40-23:10;Sexta Feira;196;ESPECIALISTA
1422BLOGN2B;1422BLOGN2B0570;BRIGADEIRO;5;LOG;142;2;951;2021;2;816B_092_EA;BLOGN2B;N2;20:40-23:10;Segunda Feira;100397;MESTRE
1422BLOGN2B;1422BLOGN2B1491;BRIGADEIRO;5;LOG;142;2;952;2021;2;816B_092_FA;BLOGN2B;N2;20:40-23:10;Terça Feira;100256;ESPECIALISTA
1422BLOGN2B;1422BLOGN2B0310;BRIGADEIRO;5;LOG;142;2;953;2021;2;816B_092_GAEM;BLOGN2B;N2;20:40-23:10;Quinta Feira;100728;ESPECIALISTA
1422BLOGN2B;1422BLOGN2B1091;BRIGADEIRO;5;LOG;142;2;954;2021;2;816B_092_GE;BLOGN2B;N2;20:40-23:10;Quarta Feira;100730;ESPECIALISTA
1422BLOGN2B;1422BLOGN2B1471;BRIGADEIRO;5;LOG;142;2;955;2021;2;816B_092_PPI;BLOGN2B;N2;20:40-23:10;Sexta Feira;196;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0215;BRIGADEIRO;5;LOG;142;2;951;2021;2;816B_092_EA;BLOGN2A;N2;20:40-23:10;Terça Feira;100713;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A1183;BRIGADEIRO;5;LOG;142;2;952;2021;2;816B_092_FA;BLOGN2A;N2;20:40-23:10;Quinta Feira;100620;MESTRE
1422BLOGN2A;1422BLOGN2A0367;BRIGADEIRO;5;LOG;142;2;953;2021;2;816B_092_GAEM;BLOGN2A;N2;20:40-23:10;Quarta Feira;100728;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0206;BRIGADEIRO;5;LOG;142;2;954;2021;2;816B_092_GE;BLOGN2A;N2;20:40-23:10;Segunda Feira;100692;MESTRE
1422BLOGN2A;1422BLOGN2A1344;BRIGADEIRO;5;LOG;142;2;955;2021;2;816B_092_PPI;BLOGN2A;N2;20:40-23:10;Sexta Feira;100728;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0311;BRIGADEIRO;5;LOG;142;2;951;2021;2;816B_092_EA;BLOGN2A;N2;20:40-23:10;Segunda Feira;100644;MESTRE
1422BLOGN2A;1422BLOGN2A1055;BRIGADEIRO;5;LOG;142;2;952;2021;2;816B_092_FA;BLOGN2A;N2;20:40-23:10;Terça Feira;100725;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0730;BRIGADEIRO;5;LOG;142;2;953;2021;2;816B_092_GAEM;BLOGN2A;N2;20:40-23:10;Quarta Feira;100705;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0746;BRIGADEIRO;5;LOG;142;2;954;2021;2;816B_092_GE;BLOGN2A;N2;20:40-23:10;Quinta Feira;100730;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0837;BRIGADEIRO;5;LOG;142;2;955;2021;2;816B_092_PPI;BLOGN2A;N2;20:40-23:10;Sexta Feira;100730;ESPECIALISTA
1422LLOGN2A;1422LLOGN2A1501;LIBERDADE;5;LOG;142;2;951;2021;2;816B_092_EA;LLOGN2A;N2;20:40-23:10;Terça Feira;100389;MESTRE
1422LLOGN2A;1422LLOGN2A0787;LIBERDADE;5;LOG;142;2;952;2021;2;816B_092_FA;LLOGN2A;N2;20:40-23:10;Segunda Feira;100722;ESPECIALISTA
1422LLOGN2A;1422LLOGN2A0357;LIBERDADE;5;LOG;142;2;953;2021;2;816B_092_GAEM;LLOGN2A;N2;20:40-23:10;Quarta Feira;100732;ESPECIALISTA
1422LLOGN2A;1422LLOGN2A1259;LIBERDADE;5;LOG;142;2;954;2021;2;816B_092_GE;LLOGN2A;N2;20:40-23:10;Quinta Feira;100726;ESPECIALISTA
1422LLOGN2A;1422LLOGN2A0821;LIBERDADE;5;LOG;142;2;955;2021;2;816B_092_PPI;LLOGN2A;N2;20:40-23:10;Sexta Feira;100730;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0908;BRIGADEIRO;5;LOG;142;2;951;2021;2;816B_092_EA;BLOGN2A;N2;20:40-23:10;Quinta Feira;100599;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A0769;BRIGADEIRO;5;LOG;142;2;952;2021;2;816B_092_FA;BLOGN2A;N2;20:40-23:10;Quarta Feira;100653;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A1164;BRIGADEIRO;5;LOG;142;2;953;2021;2;816B_092_GAEM;BLOGN2A;N2;20:40-23:10;Segunda Feira;100654;ESPECIALISTA
1422BLOGN2A;1422BLOGN2A036A;BRIGADEIRO;5;LOG;142;2;954;2021;2;816B_092_GE;BLOGN2A;N2;20:40-23:10;Terça Feira;100511;MESTRE
1422BLOGN2A;1422BLOGN2A0308;BRIGADEIRO;5;LOG;142;2;955;2021;2;816B_092_PPI;BLOGN2A;N2;20:40-23:10;Sexta Feira;100654;ESPECIALISTA
1423BLOGN2A;1423BLOGN2A0549;BRIGADEIRO;5;LOG;142;3;961;2021;2;816C_092_GCLF;BLOGN2A;N2;20:40-23:10;Quarta Feira;100718;MESTRE
1423BLOGN2A;1423BLOGN2A0895;BRIGADEIRO;5;LOG;142;3;962;2021;2;816C_092_GRL;BLOGN2A;N2;20:40-23:10;Segunda Feira;100650;ESPECIALISTA
1423BLOGN2A;1423BLOGN2A1256;BRIGADEIRO;5;LOG;142;3;963;2021;2;816C_092_GTD;BLOGN2A;N2;20:40-23:10;Terça Feira;100271;MESTRE
1423BLOGN2A;1423BLOGN2A1527;BRIGADEIRO;5;LOG;142;3;964;2021;2;816C_092_LE;BLOGN2A;N2;20:40-23:10;Segunda Feira;100650;ESPECIALISTA
1423BLOGN2A;1423BLOGN2A0039;BRIGADEIRO;5;LOG;142;3;965;2021;2;816C_092_PPI;BLOGN2A;N2;20:40-23:10;Sexta Feira;100271;MESTRE
1424BLOGN2A;1424BLOGN2A0754;BRIGADEIRO;5;LOG;142;4;966;2021;2;816D_081_GC;BLOGN2A;N2;20:40-23:10;Terça Feira;100675;ESPECIALISTA
1424BLOGN2A;1424BLOGN2A0476;BRIGADEIRO;5;LOG;142;4;967;2021;2;816D_081_LI;BLOGN2A;N2;20:40-23:10;Quarta Feira;196;ESPECIALISTA
1424BLOGN2A;1424BLOGN2A0834;BRIGADEIRO;5;LOG;142;4;968;2021;2;816D_081_PPI;BLOGN2A;N2;20:40-23:10;Sexta Feira;100675;ESPECIALISTA
1424BLOGN2A;1424BLOGN2A0412;BRIGADEIRO;5;LOG;142;4;969;2021;2;816D_081_SIAL;BLOGN2A;N2;20:40-23:10;Segunda Feira;100620;MESTRE
1424LLOGN2A;1424LLOGN2A0991;LIBERDADE;5;LOG;142;4;966;2021;2;816D_081_GC;LLOGN2A;N2;20:40-23:10;Segunda Feira;100675;ESPECIALISTA
1424LLOGN2A;1424LLOGN2A0391;LIBERDADE;5;LOG;142;4;967;2021;2;816D_081_LI;LLOGN2A;N2;20:40-23:10;Quinta Feira;196;ESPECIALISTA
1424LLOGN2A;1424LLOGN2A0550;LIBERDADE;5;LOG;142;4;968;2021;2;816D_081_PPI;LLOGN2A;N2;20:40-23:10;Sexta Feira;100675;ESPECIALISTA
1424LLOGN2A;1424LLOGN2A0380;LIBERDADE;5;LOG;142;4;969;2021;2;816D_081_SIAL;LLOGN2A;N2;20:40-23:10;Terça Feira;100615;MESTRE
1425LLOGN2A;1425LLOGN2A1250;LIBERDADE;5;LOG;142;5;970;2021;2;816E_081_DG;LLOGN2A;N2;20:40-23:10;Terça Feira;100462;ESPECIALISTA
1425LLOGN2A;1425LLOGN2A1290;LIBERDADE;5;LOG;142;5;971;2021;2;816E_081_GQACS;LLOGN2A;N2;20:40-23:10;Quarta Feira;100493;ESPECIALISTA
1425LLOGN2A;1425LLOGN2A0085;LIBERDADE;5;LOG;142;5;972;2021;2;816E_081_ML;LLOGN2A;N2;20:40-23:10;Quinta Feira;100616;ESPECIALISTA
1425LLOGN2A;1425LLOGN2A0230;LIBERDADE;5;LOG;142;5;973;2021;2;816E_081_NE;LLOGN2A;N2;20:40-23:10;Segunda Feira;100658;MESTRE
1425LLOGN2A;1425LLOGN2A0422;LIBERDADE;5;LOG;142;5;974;2021;2;816E_081_PPI;LLOGN2A;N2;20:40-23:10;Sexta Feira;100620;MESTRE
1425BLOGN2A;1425BLOGN2A0364;BRIGADEIRO;5;LOG;142;5;970;2021;2;816E_081_DG;BLOGN2A;N2;20:40-23:10;Quinta Feira;100462;ESPECIALISTA
1425BLOGN2A;1425BLOGN2A0681;BRIGADEIRO;5;LOG;142;5;971;2021;2;816E_081_GQACS;BLOGN2A;N2;20:40-23:10;Terça Feira;100493;ESPECIALISTA
1425BLOGN2A;1425BLOGN2A0445;BRIGADEIRO;5;LOG;142;5;972;2021;2;816E_081_ML;BLOGN2A;N2;20:40-23:10;Segunda Feira;100399;ESPECIALISTA
1425BLOGN2A;1425BLOGN2A1014;BRIGADEIRO;5;LOG;142;5;973;2021;2;816E_081_NE;BLOGN2A;N2;20:40-23:10;Quarta Feira;100620;MESTRE
1425BLOGN2A;1425BLOGN2A1266;BRIGADEIRO;5;LOG;142;5;974;2021;2;816E_081_PPI;BLOGN2A;N2;20:40-23:10;Sexta Feira;100620;MESTRE
1431LMARN2A;1431LMARN2A0156;LIBERDADE;5;MARK;143;1;980;2021;2;829A_101_FM;LMARN2A;N2;20:40-23:10;Segunda Feira;100546;ESPECIALISTA
1431LMARN2A;1431LMARN2A1238;LIBERDADE;5;MARK;143;1;981;2021;2;829A_101_IB;LMARN2A;N2;20:40-23:10;Quinta Feira;100090;ESPECIALISTA
1431LMARN2A;1431LMARN2A0865;LIBERDADE;5;MARK;143;1;982;2021;2;829A_101_LP;LMARN2A;N2;20:40-23:10;Terça Feira;100717;ESPECIALISTA
1431LMARN2A;1431LMARN2A0131;LIBERDADE;5;MARK;143;1;983;2021;2;829A_101_MA;LMARN2A;N2;20:40-23:10;Quarta Feira;100706;ESPECIALISTA
1431LMARN2A;1431LMARN2A1157;LIBERDADE;5;MARK;143;1;984;2021;2;829A_101_PPI;LMARN2A;N2;20:40-23:10;Sexta Feira;100546;ESPECIALISTA
1431BMARN1A;1431BMARN1A1220;BRIGADEIRO;5;MARK;143;1;980;2021;2;829A_101_FM;BMARN1A;N1;18:00-20:30;Terça Feira;100653;ESPECIALISTA
1431BMARN1A;1431BMARN1A0749;BRIGADEIRO;5;MARK;143;1;981;2021;2;829A_101_IB;BMARN1A;N1;18:00-20:30;Quinta Feira;100245;ESPECIALISTA
1431BMARN1A;1431BMARN1A0113;BRIGADEIRO;5;MARK;143;1;982;2021;2;829A_101_LP;BMARN1A;N1;18:00-20:30;Quarta Feira;100597;MESTRE
1431BMARN1A;1431BMARN1A0852;BRIGADEIRO;5;MARK;143;1;983;2021;2;829A_101_MA;BMARN1A;N1;18:00-20:30;Segunda Feira;100654;ESPECIALISTA
1431BMARN1A;1431BMARN1A1099;BRIGADEIRO;5;MARK;143;1;984;2021;2;829A_101_PPI;BMARN1A;N1;18:00-20:30;Sexta Feira;100653;ESPECIALISTA
1431LMARN2B;1431LMARN2B1539;LIBERDADE;5;MARK;143;1;980;2021;2;829A_101_FM;LMARN2B;N2;20:40-23:10;Quarta Feira;100588;MESTRE
1431LMARN2B;1431LMARN2B0108;LIBERDADE;5;MARK;143;1;981;2021;2;829A_101_IB;LMARN2B;N2;20:40-23:10;Segunda Feira;100374;ESPECIALISTA
1431LMARN2B;1431LMARN2B1217;LIBERDADE;5;MARK;143;1;982;2021;2;829A_101_LP;LMARN2B;N2;20:40-23:10;Terça Feira;121;MESTRE
1431LMARN2B;1431LMARN2B0430;LIBERDADE;5;MARK;143;1;983;2021;2;829A_101_MA;LMARN2B;N2;20:40-23:10;Quinta Feira;100391;ESPECIALISTA
1431LMARN2B;1431LMARN2B0345;LIBERDADE;5;MARK;143;1;984;2021;2;829A_101_PPI;LMARN2B;N2;20:40-23:10;Sexta Feira;100404;ESPECIALISTA
1432LMARN2A;1432LMARN2A0026;LIBERDADE;5;MARK;143;2;985;2021;2;829B_092_ASM;LMARN2A;N2;20:40-23:10;Quarta Feira;100546;ESPECIALISTA
1432LMARN2A;1432LMARN2A0518;LIBERDADE;5;MARK;143;2;986;2021;2;829B_092_EA;LMARN2A;N2;20:40-23:10;Segunda Feira;100391;ESPECIALISTA
1432LMARN2A;1432LMARN2A0752;LIBERDADE;5;MARK;143;2;987;2021;2;829B_092_FA;LMARN2A;N2;20:40-23:10;Terça Feira;100344;ESPECIALISTA
1432LMARN2A;1432LMARN2A0237;LIBERDADE;5;MARK;143;2;988;2021;2;829B_092_PM;LMARN2A;N2;20:40-23:10;Quarta Feira;100546;ESPECIALISTA
1432LMARN2A;1432LMARN2A0557;LIBERDADE;5;MARK;143;2;989;2021;2;829B_092_PPI;LMARN2A;N2;20:40-23:10;Sexta Feira;100546;ESPECIALISTA
1432LMARN2A;1432LMARN2A0974;LIBERDADE;5;MARK;143;2;990;2021;2;829B_092_SIM;LMARN2A;N2;20:40-23:10;Quinta Feira;100720;MESTRE
1432LMARN2B;1432LMARN2B0528;LIBERDADE;5;MARK;143;2;985;2021;2;829B_092_ASM;LMARN2B;N2;20:40-23:10;Quarta Feira;100720;MESTRE
1432LMARN2B;1432LMARN2B0701;LIBERDADE;5;MARK;143;2;986;2021;2;829B_092_EA;LMARN2B;N2;20:40-23:10;Terça Feira;91;DOUTOR
1432LMARN2B;1432LMARN2B0017;LIBERDADE;5;MARK;143;2;987;2021;2;829B_092_FA;LMARN2B;N2;20:40-23:10;Segunda Feira;100237;ESPECIALISTA
1432LMARN2B;1432LMARN2B1356;LIBERDADE;5;MARK;143;2;988;2021;2;829B_092_PM;LMARN2B;N2;20:40-23:10;Quarta Feira;100720;MESTRE
1432LMARN2B;1432LMARN2B0408;LIBERDADE;5;MARK;143;2;989;2021;2;829B_092_PPI;LMARN2B;N2;20:40-23:10;Sexta Feira;100592;ESPECIALISTA
1432LMARN2B;1432LMARN2B1375;LIBERDADE;5;MARK;143;2;990;2021;2;829B_092_SIM;LMARN2B;N2;20:40-23:10;Quinta Feira;100592;ESPECIALISTA
1432BMARN1A;1432BMARN1A0715;BRIGADEIRO;5;MARK;143;2;985;2021;2;829B_092_ASM;BMARN1A;N1;18:00-20:30;Quinta Feira;100310;DOUTOR
1432BMARN1A;1432BMARN1A0551;BRIGADEIRO;5;MARK;143;2;986;2021;2;829B_092_EA;BMARN1A;N1;18:00-20:30;Terça Feira;100384;MESTRE
1432BMARN1A;1432BMARN1A0007;BRIGADEIRO;5;MARK;143;2;987;2021;2;829B_092_FA;BMARN1A;N1;18:00-20:30;Quarta Feira;100102;ESPECIALISTA
1432BMARN1A;1432BMARN1A0262;BRIGADEIRO;5;MARK;143;2;988;2021;2;829B_092_PM;BMARN1A;N1;18:00-20:30;Quinta Feira;100310;DOUTOR
1432BMARN1A;1432BMARN1A1420;BRIGADEIRO;5;MARK;143;2;989;2021;2;829B_092_PPI;BMARN1A;N1;18:00-20:30;Sexta Feira;100746;ESPECIALISTA
1432BMARN1A;1432BMARN1A0433;BRIGADEIRO;5;MARK;143;2;990;2021;2;829B_092_SIM;BMARN1A;N1;18:00-20:30;Segunda Feira;100650;ESPECIALISTA
1432BMARN1B;1432BMARN1B0993;BRIGADEIRO;5;MARK;143;2;985;2021;2;829B_092_ASM;BMARN1B;N1;18:00-20:30;Quarta Feira;100713;ESPECIALISTA
1432BMARN1B;1432BMARN1B0712;BRIGADEIRO;5;MARK;143;2;986;2021;2;829B_092_EA;BMARN1B;N1;18:00-20:30;Segunda Feira;100397;MESTRE
1432BMARN1B;1432BMARN1B0052;BRIGADEIRO;5;MARK;143;2;987;2021;2;829B_092_FA;BMARN1B;N1;18:00-20:30;Terça Feira;100256;ESPECIALISTA
1432BMARN1B;1432BMARN1B0978;BRIGADEIRO;5;MARK;143;2;988;2021;2;829B_092_PM;BMARN1B;N1;18:00-20:30;Quarta Feira;100713;ESPECIALISTA
1432BMARN1B;1432BMARN1B0873;BRIGADEIRO;5;MARK;143;2;989;2021;2;829B_092_PPI;BMARN1B;N1;18:00-20:30;Sexta Feira;100620;MESTRE
1432BMARN1B;1432BMARN1B1187;BRIGADEIRO;5;MARK;143;2;990;2021;2;829B_092_SIM;BMARN1B;N1;18:00-20:30;Quinta Feira;100620;MESTRE
1432BMARN1A;1432BMARN1A0307;BRIGADEIRO;5;MARK;143;2;985;2021;2;829B_092_ASM;BMARN1A;N1;18:00-20:30;Segunda Feira;100653;ESPECIALISTA
1432BMARN1A;1432BMARN1A0454;BRIGADEIRO;5;MARK;143;2;986;2021;2;829B_092_EA;BMARN1A;N1;18:00-20:30;Quarta Feira;206;MESTRE
1432BMARN1A;1432BMARN1A0940;BRIGADEIRO;5;MARK;143;2;987;2021;2;829B_092_FA;BMARN1A;N1;18:00-20:30;Quinta Feira;100716;ESPECIALISTA
1432BMARN1A;1432BMARN1A0867;BRIGADEIRO;5;MARK;143;2;988;2021;2;829B_092_PM;BMARN1A;N1;18:00-20:30;Segunda Feira;100653;ESPECIALISTA
1432BMARN1A;1432BMARN1A0580;BRIGADEIRO;5;MARK;143;2;989;2021;2;829B_092_PPI;BMARN1A;N1;18:00-20:30;Sexta Feira;100653;ESPECIALISTA
1432BMARN1A;1432BMARN1A0282;BRIGADEIRO;5;MARK;143;2;990;2021;2;829B_092_SIM;BMARN1A;N1;18:00-20:30;Terça Feira;100310;DOUTOR
1432BMARN2A;1432BMARN2A0514;BRIGADEIRO;5;MARK;143;2;985;2021;2;829B_092_ASM;BMARN2A;N2;20:40-23:10;Segunda Feira;100653;ESPECIALISTA
1432BMARN2A;1432BMARN2A0420;BRIGADEIRO;5;MARK;143;2;986;2021;2;829B_092_EA;BMARN2A;N2;20:40-23:10;Quarta Feira;206;MESTRE
1432BMARN2A;1432BMARN2A0835;BRIGADEIRO;5;MARK;143;2;987;2021;2;829B_092_FA;BMARN2A;N2;20:40-23:10;Quinta Feira;100716;ESPECIALISTA
1432BMARN2A;1432BMARN2A1521;BRIGADEIRO;5;MARK;143;2;988;2021;2;829B_092_PM;BMARN2A;N2;20:40-23:10;Segunda Feira;100653;ESPECIALISTA
1432BMARN2A;1432BMARN2A0527;BRIGADEIRO;5;MARK;143;2;989;2021;2;829B_092_PPI;BMARN2A;N2;20:40-23:10;Sexta Feira;100653;ESPECIALISTA
1432BMARN2A;1432BMARN2A0197;BRIGADEIRO;5;MARK;143;2;990;2021;2;829B_092_SIM;BMARN2A;N2;20:40-23:10;Terça Feira;100310;DOUTOR
1433LMARN2A;1433LMARN2A1554;LIBERDADE;5;MARK;143;3;997;2021;2;829C_092_GCD;LMARN2A;N2;20:40-23:10;Quarta Feira;100592;ESPECIALISTA
1433LMARN2A;1433LMARN2A0329;LIBERDADE;5;MARK;143;3;998;2021;2;829C_092_GP;LMARN2A;N2;20:40-23:10;Quinta Feira;100493;ESPECIALISTA
1433LMARN2A;1433LMARN2A0967;LIBERDADE;5;MARK;143;3;999;2021;2;829C_092_GPSM;LMARN2A;N2;20:40-23:10;Segunda Feira;100616;ESPECIALISTA
1433LMARN2A;1433LMARN2A0320;LIBERDADE;5;MARK;143;3;1000;2021;2;829C_092_GV;LMARN2A;N2;20:40-23:10;Terça Feira;100546;ESPECIALISTA
1433LMARN2A;1433LMARN2A0252;LIBERDADE;5;MARK;143;3;1001;2021;2;829C_092_GCP;LMARN2A;N2;20:40-23:10;Quarta Feira;100592;ESPECIALISTA
1433LMARN2A;1433LMARN2A0019;LIBERDADE;5;MARK;143;3;1002;2021;2;829C_092_PPI;LMARN2A;N2;20:40-23:10;Sexta Feira;100546;ESPECIALISTA
