chavematricula;codmaricula;ra;codcurso;serie;codturno;codunidade;unidade;codturma;siglaturno;tipocurso;datamatricula;coddisciplina;sigladisciplina;status
20166BSISM1A;1255BSISM1A;113951;125;5;3;2;BRIGADEIRO;BSISM1A;M1;BACHARELADO;04/06/21;9999;Matricula;Concluido
20167BADSM1A;1264BADSM1A;113952;126;4;3;2;BRIGADEIRO;BADSM1A;M1;TECNOLOGICO;15/07/21;9999;Matricula;Cancelado
20168LCCTN1A;1225LCCTN1A;113953;122;5;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;19/07/21;9999;Matricula;Trancado
20169LLICM2A;1386LLICM2A;113954;138;6;4;1;LIBERDADE;LLICM2A;M2;LICENCIATURA;24/07/21;9999;Matricula;Concluido
20170LSGIM1A;1344LSGIM1A;113955;134;4;3;1;LIBERDADE;LSGIM1A;M1;TECNOLOGICO;20/07/21;9999;Matricula;Trancado
20171LCCPM1A;1217LCCPM1A;113956;121;7;3;1;LIBERDADE;LCCPM1A;M1;BACHARELADO;28/07/21;9999;Matricula;Concluido
20172LJGDN1A;1311LJGDN1A;113957;131;1;1;1;LIBERDADE;LJGDN1A;N1;TECNOLOGICO;03/07/21;9999;Matricula;Cancelado
20173BBDIM1A;1284BBDIM1A;113958;128;4;3;2;BRIGADEIRO;BBDIM1A;M1;TECNOLOGICO;11/06/21;9999;Matricula;Concluido
20174LSECN1A;1334LSECN1A;113959;133;4;1;1;LIBERDADE;LSECN1A;N1;TECNOLOGICO;14/06/21;9999;Matricula;Trancado
20175BLICN1A;1386BLICN1A;113960;138;6;1;2;BRIGADEIRO;BLICN1A;N1;LICENCIATURA;14/07/21;9999;Matricula;Concluido
20176BJGDM2A;1312BJGDM2A;113961;131;2;4;2;BRIGADEIRO;BJGDM2A;M2;TECNOLOGICO;16/06/21;9999;Matricula;Concluido
20177BCCPM1A;1216BCCPM1A;113962;121;6;3;2;BRIGADEIRO;BCCPM1A;M1;BACHARELADO;08/06/21;9999;Matricula;Trancado
20178LENCM1A;1363LENCM1A;113963;136;3;3;1;LIBERDADE;LENCM1A;M1;ENGENHARIA;15/07/21;9999;Matricula;Cancelado
20179BSIDN2A;1354BSIDN2A;113964;135;4;2;2;BRIGADEIRO;BSIDN2A;N2;TECNOLOGICO;02/07/21;9999;Matricula;Cancelado
20180BMATM1A;1235BMATM1A;113965;123;5;3;2;BRIGADEIRO;BMATM1A;M1;BACHARELADO;23/07/21;1213;1261213ALG;Ativo
20181BADMM1A;1208BADMM1A;113966;120;8;3;2;BRIGADEIRO;BADMM1A;M1;BACHARELADO;22/07/21;9999;Matricula;Cancelado
20182LSISN1A;1257LSISN1A;113967;125;7;1;1;LIBERDADE;LSISN1A;N1;BACHARELADO;28/06/21;9999;Matricula;Concluido
20183BCCTM2A;1222BCCTM2A;113968;122;2;4;2;BRIGADEIRO;BCCTM2A;M2;BACHARELADO;10/06/21;9999;Matricula;Concluido
20184LBDIM2A;1285LBDIM2A;113969;128;5;4;1;LIBERDADE;LBDIM2A;M2;TECNOLOGICO;30/06/21;9999;Matricula;Concluido
20185BREDN1A;1323BREDN1A;113970;132;3;1;2;BRIGADEIRO;BREDN1A;N1;TECNOLOGICO;16/07/21;9999;Matricula;Concluido
20186LCCTN1A;1224LCCTN1A;113971;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;26/07/21;676;304_081_CPO;Ativo
20187LCCTN1A;1224LCCTN1A;113971;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;26/07/21;677;304_081_E;Ativo
20188LCCTN1A;1224LCCTN1A;113971;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;26/07/21;678;304_081_FE;Ativo
20189LCCTN1A;1224LCCTN1A;113971;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;26/07/21;679;304_081_LT;Ativo
20190LCCTN1A;1224LCCTN1A;113971;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;26/07/21;680;304_081_PPI;Ativo
20191LCCTN1A;1224LCCTN1A;113971;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;26/07/21;681;304_081_PO;Ativo
20192BICCN2A;1305BICCN2A;113972;130;5;2;2;BRIGADEIRO;BICCN2A;N2;TECNOLOGICO;22/07/21;9999;Matricula;Cancelado
20193LSECN1A;1333LSECN1A;113973;133;3;1;1;LIBERDADE;LSECN1A;N1;TECNOLOGICO;06/07/21;9999;Matricula;Cancelado
20194LBDIN1A;1282LBDIN1A;113974;128;2;1;1;LIBERDADE;LBDIN1A;N1;TECNOLOGICO;22/06/21;9999;Matricula;Cancelado
20195BBDIM2A;1285BBDIM2A;113975;128;5;4;2;BRIGADEIRO;BBDIM2A;M2;TECNOLOGICO;22/06/21;9999;Matricula;Trancado
20196BBDIN1A;1285BBDIN1A;113976;128;5;1;2;BRIGADEIRO;BBDIN1A;N1;TECNOLOGICO;12/07/21;9999;Matricula;Trancado
20197LICCM2A;1304LICCM2A;113977;130;4;4;1;LIBERDADE;LICCM2A;M2;TECNOLOGICO;06/06/21;9999;Matricula;Trancado
20198LSIDM2A;1353LSIDM2A;113978;135;3;4;1;LIBERDADE;LSIDM2A;M2;TECNOLOGICO;11/06/21;9999;Matricula;Concluido
20199BCCTN1A;1224BCCTN1A;113979;122;4;1;2;BRIGADEIRO;BCCTN1A;N1;BACHARELADO;22/06/21;9999;Matricula;Concluido
20200BADMN1A;1201BADMN1A;113980;120;1;1;2;BRIGADEIRO;BADMN1A;N1;BACHARELADO;14/07/21;500;101_092_FA;Ativo
20201BADMN1A;1201BADMN1A;113980;120;1;1;2;BRIGADEIRO;BADMN1A;N1;BACHARELADO;14/07/21;501;101_092_IB;Ativo
20202BADMN1A;1201BADMN1A;113980;120;1;1;2;BRIGADEIRO;BADMN1A;N1;BACHARELADO;14/07/21;502;101_092_LP;Ativo
20203BADMN1A;1201BADMN1A;113980;120;1;1;2;BRIGADEIRO;BADMN1A;N1;BACHARELADO;14/07/21;503;101_092_M;Ativo
20204BADMN1A;1201BADMN1A;113980;120;1;1;2;BRIGADEIRO;BADMN1A;N1;BACHARELADO;14/07/21;504;101_092_PPI;Ativo
20205LPEDN2A;1246LPEDN2A;113981;124;6;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;14/07/21;1047;506_081_AA;Ativo
20206LPEDN2A;1246LPEDN2A;113981;124;6;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;14/07/21;1048;506_081_MEC;Ativo
20207LPEDN2A;1246LPEDN2A;113981;124;6;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;14/07/21;1049;506_081_MEG;Ativo
20208LPEDN2A;1246LPEDN2A;113981;124;6;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;14/07/21;1050;506_081_MEM;Ativo
20209LPEDN2A;1246LPEDN2A;113981;124;6;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;14/07/21;1051;506_081_TCC;Ativo
20210LPEDN2A;1246LPEDN2A;113981;124;6;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;14/07/21;1052;506_081_PPI;Ativo
20211LENCN2A;1367LENCN2A;113982;136;7;2;1;LIBERDADE;LENCN2A;N2;ENGENHARIA;17/06/21;9999;Matricula;Concluido
20212LSIDN2A;1351LSIDN2A;113983;135;1;2;1;LIBERDADE;LSIDN2A;N2;TECNOLOGICO;21/06/21;9999;Matricula;Trancado
20213BCCPN2A;1214BCCPN2A;113984;121;4;2;2;BRIGADEIRO;BCCPN2A;N2;BACHARELADO;29/06/21;9999;Matricula;Trancado
20214LBDDN1A;1271LBDDN1A;113985;127;1;1;1;LIBERDADE;LBDDN1A;N1;TECNOLOGICO;12/07/21;9999;Matricula;Trancado
20215BREDM2A;1321BREDM2A;113986;132;1;4;2;BRIGADEIRO;BREDM2A;M2;TECNOLOGICO;29/07/21;9999;Matricula;Concluido
20216LSGIM1A;1343LSGIM1A;113987;134;3;3;1;LIBERDADE;LSGIM1A;M1;TECNOLOGICO;22/07/21;9999;Matricula;Cancelado
20217LSISN1A;1256LSISN1A;113988;125;6;1;1;LIBERDADE;LSISN1A;N1;BACHARELADO;05/07/21;9999;Matricula;Trancado
20218BICCN2A;1304BICCN2A;113989;130;4;2;2;BRIGADEIRO;BICCN2A;N2;TECNOLOGICO;07/07/21;9999;Matricula;Concluido
20219LJGDN2A;1312LJGDN2A;113990;131;2;2;1;LIBERDADE;LJGDN2A;N2;TECNOLOGICO;16/06/21;9999;Matricula;Concluido
20220LBDDN1A;1275LBDDN1A;113991;127;5;1;1;LIBERDADE;LBDDN1A;N1;TECNOLOGICO;25/06/21;9999;Matricula;Cancelado
20221LADMM2A;1206LADMM2A;113992;120;6;4;1;LIBERDADE;LADMM2A;M2;BACHARELADO;29/07/21;9999;Matricula;Cancelado
20222LPEDM1A;1245LPEDM1A;113993;124;5;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;19/06/21;9999;Matricula;Trancado
20223LREDN2A;1323LREDN2A;113994;132;3;2;1;LIBERDADE;LREDN2A;N2;TECNOLOGICO;21/06/21;9999;Matricula;Trancado
20224LADSM1A;1261LADSM1A;113995;126;1;3;1;LIBERDADE;LADSM1A;M1;TECNOLOGICO;23/07/21;9999;Matricula;Trancado
20225LLICM1A;1382LLICM1A;113996;138;2;3;1;LIBERDADE;LLICM1A;M1;LICENCIATURA;06/07/21;9999;Matricula;Cancelado
20226LPEDM1A;1244LPEDM1A;113997;124;4;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;04/07/21;1037;504_081_CP;Ativo
20227LPEDM1A;1244LPEDM1A;113997;124;4;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;04/07/21;1038;504_081_EJA;Ativo
20228LPEDM1A;1244LPEDM1A;113997;124;4;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;04/07/21;1039;504_081_EFEB;Ativo
20229LPEDM1A;1244LPEDM1A;113997;124;4;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;04/07/21;1040;504_081_GE;Ativo
20230LPEDM1A;1244LPEDM1A;113997;124;4;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;04/07/21;1041;504_081_PPI;Ativo
20231LPEDM1A;1246LPEDM1A;113998;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;14/06/21;1047;506_081_AA;Ativo
20232LPEDM1A;1246LPEDM1A;113998;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;14/06/21;1048;506_081_MEC;Ativo
20233LPEDM1A;1246LPEDM1A;113998;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;14/06/21;1049;506_081_MEG;Ativo
20234LPEDM1A;1246LPEDM1A;113998;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;14/06/21;1050;506_081_MEM;Ativo
20235LPEDM1A;1246LPEDM1A;113998;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;14/06/21;1051;506_081_TCC;Ativo
20236LPEDM1A;1246LPEDM1A;113998;124;6;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;14/06/21;1052;506_081_PPI;Ativo
20237BSECM2A;1334BSECM2A;113999;133;4;4;2;BRIGADEIRO;BSECM2A;M2;TECNOLOGICO;13/06/21;9999;Matricula;Cancelado
20238BICCM2A;1304BICCM2A;114000;130;4;4;2;BRIGADEIRO;BICCM2A;M2;TECNOLOGICO;07/06/21;9999;Matricula;Trancado
20239BSGIM2A;1342BSGIM2A;114001;134;2;4;2;BRIGADEIRO;BSGIM2A;M2;TECNOLOGICO;08/07/21;9999;Matricula;Trancado
20240BICCM2A;1303BICCM2A;114002;130;3;4;2;BRIGADEIRO;BICCM2A;M2;TECNOLOGICO;08/07/21;9999;Matricula;Cancelado
20241BPEDM1A;1246BPEDM1A;114003;124;6;3;2;BRIGADEIRO;BPEDM1A;M1;BACHARELADO;08/06/21;9999;Matricula;Trancado
20242LCCTN1A;1223LCCTN1A;114004;122;3;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;02/07/21;9999;Matricula;Cancelado
20243LCCTM2A;1222LCCTM2A;114005;122;2;4;1;LIBERDADE;LCCTM2A;M2;BACHARELADO;11/06/21;9999;Matricula;Trancado
20244LMATM1A;1234LMATM1A;114006;123;4;3;1;LIBERDADE;LMATM1A;M1;BACHARELADO;30/06/21;9999;Matricula;Cancelado
20245LADSM2A;1264LADSM2A;114007;126;4;4;1;LIBERDADE;LADSM2A;M2;TECNOLOGICO;04/06/21;9999;Matricula;Trancado
20246BBDDN2A;1271BBDDN2A;114008;127;1;2;2;BRIGADEIRO;BBDDN2A;N2;TECNOLOGICO;02/07/21;9999;Matricula;Trancado
20247LJGDM2A;1312LJGDM2A;114009;131;2;4;1;LIBERDADE;LJGDM2A;M2;TECNOLOGICO;08/06/21;9999;Matricula;Concluido
20248LLIPN2A;1374LLIPN2A;114010;137;4;2;1;LIBERDADE;LLIPN2A;N2;LICENCIATURA;11/07/21;9999;Matricula;Concluido
20249BSGIM2A;1342BSGIM2A;114011;134;2;4;2;BRIGADEIRO;BSGIM2A;M2;TECNOLOGICO;02/07/21;9999;Matricula;Cancelado
20250BSECN2A;1334BSECN2A;114012;133;4;2;2;BRIGADEIRO;BSECN2A;N2;TECNOLOGICO;19/07/21;9999;Matricula;Cancelado
20251LPEDM2A;1245LPEDM2A;114013;124;5;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;27/07/21;9999;Matricula;Concluido
20252LSGIM1A;1341LSGIM1A;114014;134;1;3;1;LIBERDADE;LSGIM1A;M1;TECNOLOGICO;14/06/21;9999;Matricula;Trancado
20253LADMN1A;1208LADMN1A;114015;120;8;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;29/07/21;547;108_081_EC;Ativo
20254LADMN1A;1208LADMN1A;114015;120;8;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;29/07/21;548;108_081_FC;Ativo
20255LADMN1A;1208LADMN1A;114015;120;8;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;29/07/21;554;108_081_JE;Ativo
20256LADMN1A;1208LADMN1A;114015;120;8;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;29/07/21;550;108_081_M;Ativo
20257LADMN1A;1208LADMN1A;114015;120;8;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;29/07/21;555;108_081_PN;Ativo
20258LADMN1A;1208LADMN1A;114015;120;8;1;1;LIBERDADE;LADMN1A;N1;BACHARELADO;29/07/21;553;108_081_TCC;Ativo
20259LSECN2A;1332LSECN2A;114016;133;2;2;1;LIBERDADE;LSECN2A;N2;TECNOLOGICO;30/06/21;9999;Matricula;Concluido
20260LADMN2A;1205LADMN2A;114017;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;19/07/21;527;105_081_EGPR;Ativo
20261LADMN2A;1205LADMN2A;114017;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;19/07/21;528;105_081_GTI;Ativo
20262LADMN2A;1205LADMN2A;114017;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;19/07/21;529;105_081_GP;Ativo
20263LADMN2A;1205LADMN2A;114017;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;19/07/21;530;105_081_PO;Ativo
20264LADMN2A;1205LADMN2A;114017;120;5;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;19/07/21;531;105_081_PPIN;Ativo
20265BLIPN1A;1371BLIPN1A;114018;137;1;1;2;BRIGADEIRO;BLIPN1A;N1;LICENCIATURA;02/06/21;9999;Matricula;Trancado
20266LENCM1A;1366LENCM1A;114019;136;6;3;1;LIBERDADE;LENCM1A;M1;ENGENHARIA;20/06/21;9999;Matricula;Cancelado
20267LJGDM2A;1313LJGDM2A;114020;131;3;4;1;LIBERDADE;LJGDM2A;M2;TECNOLOGICO;16/07/21;9999;Matricula;Concluido
20268BENCM2A;1368BENCM2A;114021;136;8;4;2;BRIGADEIRO;BENCM2A;M2;ENGENHARIA;29/06/21;9999;Matricula;Cancelado
20269BMATM1A;1233BMATM1A;114022;123;3;3;2;BRIGADEIRO;BMATM1A;M1;BACHARELADO;11/06/21;1242;1261242IAA;Ativo
20270BSISM1A;1256BSISM1A;114023;125;6;3;2;BRIGADEIRO;BSISM1A;M1;BACHARELADO;11/06/21;9999;Matricula;Concluido
20271LSIDN2A;1355LSIDN2A;114024;135;5;2;1;LIBERDADE;LSIDN2A;N2;TECNOLOGICO;20/06/21;9999;Matricula;Cancelado
20272BCCTN1A;1223BCCTN1A;114025;122;3;1;2;BRIGADEIRO;BCCTN1A;N1;BACHARELADO;01/06/21;9999;Matricula;Concluido
20273BSECM1A;1334BSECM1A;114026;133;4;3;2;BRIGADEIRO;BSECM1A;M1;TECNOLOGICO;12/06/21;9999;Matricula;Cancelado
20274BCCTN1A;1226BCCTN1A;114027;122;6;1;2;BRIGADEIRO;BCCTN1A;N1;BACHARELADO;21/06/21;9999;Matricula;Trancado
20275BLIPM2A;1372BLIPM2A;114028;137;2;4;2;BRIGADEIRO;BLIPM2A;M2;LICENCIATURA;04/07/21;9999;Matricula;Concluido
20276BLIPM2A;1375BLIPM2A;114029;137;5;4;2;BRIGADEIRO;BLIPM2A;M2;LICENCIATURA;20/06/21;9999;Matricula;Concluido
20277BBLCN1A;1294BBLCN1A;114030;129;4;1;2;BRIGADEIRO;BBLCN1A;N1;TECNOLOGICO;01/06/21;9999;Matricula;Concluido
20278LBDDN2A;1274LBDDN2A;114031;127;4;2;1;LIBERDADE;LBDDN2A;N2;TECNOLOGICO;20/07/21;9999;Matricula;Cancelado
20279LSIDM1A;1353LSIDM1A;114032;135;3;3;1;LIBERDADE;LSIDM1A;M1;TECNOLOGICO;02/07/21;9999;Matricula;Trancado
20280BLIPM1A;1373BLIPM1A;114033;137;3;3;2;BRIGADEIRO;BLIPM1A;M1;LICENCIATURA;17/06/21;9999;Matricula;Cancelado
20281LICCN2A;1301LICCN2A;114034;130;1;2;1;LIBERDADE;LICCN2A;N2;TECNOLOGICO;27/06/21;9999;Matricula;Cancelado
20282BPEDN2A;1246BPEDN2A;114035;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;08/07/21;1047;506_081_AA;Ativo
20283BPEDN2A;1246BPEDN2A;114035;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;08/07/21;1048;506_081_MEC;Ativo
20284BPEDN2A;1246BPEDN2A;114035;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;08/07/21;1049;506_081_MEG;Ativo
20285BPEDN2A;1246BPEDN2A;114035;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;08/07/21;1050;506_081_MEM;Ativo
20286BPEDN2A;1246BPEDN2A;114035;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;08/07/21;1051;506_081_TCC;Ativo
20287BPEDN2A;1246BPEDN2A;114035;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;08/07/21;1052;506_081_PPI;Ativo
20288LICCN2A;1301LICCN2A;114036;130;1;2;1;LIBERDADE;LICCN2A;N2;TECNOLOGICO;27/07/21;9999;Matricula;Trancado
20289LSECM2A;1335LSECM2A;114037;133;5;4;1;LIBERDADE;LSECM2A;M2;TECNOLOGICO;03/06/21;9999;Matricula;Concluido
20290LADMN2A;1203LADMN2A;114038;120;3;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;18/06/21;515;103_092_CO;Ativo
20291LADMN2A;1203LADMN2A;114038;120;3;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;18/06/21;516;103_092_E;Ativo
20292LADMN2A;1203LADMN2A;114038;120;3;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;18/06/21;517;103_092_LT;Ativo
20293LADMN2A;1203LADMN2A;114038;120;3;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;18/06/21;518;103_092_M;Ativo
20294LADMN2A;1203LADMN2A;114038;120;3;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;18/06/21;519;103_092_PPI;Ativo
20295LADMN2A;1203LADMN2A;114038;120;3;2;1;LIBERDADE;LADMN2A;N2;BACHARELADO;18/06/21;520;103_092_SO;Ativo
20296LSISM2A;1252LSISM2A;114039;125;2;4;1;LIBERDADE;LSISM2A;M2;BACHARELADO;24/06/21;9999;Matricula;Concluido
20297LSGIN2A;1343LSGIN2A;114040;134;3;2;1;LIBERDADE;LSGIN2A;N2;TECNOLOGICO;29/06/21;9999;Matricula;Concluido
20298LENCN2A;1368LENCN2A;114041;136;8;2;1;LIBERDADE;LENCN2A;N2;ENGENHARIA;28/06/21;9999;Matricula;Cancelado
20299LENCM2A;1368LENCM2A;114042;136;8;4;1;LIBERDADE;LENCM2A;M2;ENGENHARIA;14/07/21;9999;Matricula;Trancado
20300BBLCN1A;1292BBLCN1A;114043;129;2;1;2;BRIGADEIRO;BBLCN1A;N1;TECNOLOGICO;16/06/21;9999;Matricula;Cancelado
20301LSGIM2A;1345LSGIM2A;114044;134;5;4;1;LIBERDADE;LSGIM2A;M2;TECNOLOGICO;11/06/21;9999;Matricula;Trancado
20302LSECM1A;1332LSECM1A;114045;133;2;3;1;LIBERDADE;LSECM1A;M1;TECNOLOGICO;29/06/21;9999;Matricula;Cancelado
20303BJGDN1A;1314BJGDN1A;114046;131;4;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;07/07/21;9999;Matricula;Cancelado
20304LLIPN1A;1375LLIPN1A;114047;137;5;1;1;LIBERDADE;LLIPN1A;N1;LICENCIATURA;15/06/21;9999;Matricula;Concluido
20305BSECM2A;1332BSECM2A;114048;133;2;4;2;BRIGADEIRO;BSECM2A;M2;TECNOLOGICO;02/07/21;9999;Matricula;Concluido
20306LCCTN2A;1226LCCTN2A;114049;122;6;2;1;LIBERDADE;LCCTN2A;N2;BACHARELADO;21/06/21;687;306_081_ASI;Ativo
20307LCCTN2A;1226LCCTN2A;114049;122;6;2;1;LIBERDADE;LCCTN2A;N2;BACHARELADO;21/06/21;688;306_081_ADC;Ativo
20308LCCTN2A;1226LCCTN2A;114049;122;6;2;1;LIBERDADE;LCCTN2A;N2;BACHARELADO;21/06/21;689;306_081_CSE;Ativo
20309LCCTN2A;1226LCCTN2A;114049;122;6;2;1;LIBERDADE;LCCTN2A;N2;BACHARELADO;21/06/21;690;306_081_CG;Ativo
20310LCCTN2A;1226LCCTN2A;114049;122;6;2;1;LIBERDADE;LCCTN2A;N2;BACHARELADO;21/06/21;691;306_081_PPI;Ativo
20311BCCTM2A;1221BCCTM2A;114050;122;1;4;2;BRIGADEIRO;BCCTM2A;M2;BACHARELADO;19/06/21;9999;Matricula;Trancado
20312BMATN2A;1236BMATN2A;114051;123;6;2;2;BRIGADEIRO;BMATN2A;N2;BACHARELADO;05/07/21;1241;1261241INT;Ativo
20313LCCTM2A;1221LCCTM2A;114052;122;1;4;1;LIBERDADE;LCCTM2A;M2;BACHARELADO;13/07/21;9999;Matricula;Cancelado
20314BJGDM1A;1311BJGDM1A;114053;131;1;3;2;BRIGADEIRO;BJGDM1A;M1;TECNOLOGICO;07/07/21;9999;Matricula;Trancado
20315BSIDM2A;1351BSIDM2A;114054;135;1;4;2;BRIGADEIRO;BSIDM2A;M2;TECNOLOGICO;14/06/21;9999;Matricula;Concluido
20316LBDIM2A;1285LBDIM2A;114055;128;5;4;1;LIBERDADE;LBDIM2A;M2;TECNOLOGICO;26/07/21;9999;Matricula;Trancado
20317LADSN1A;1264LADSN1A;114056;126;4;1;1;LIBERDADE;LADSN1A;N1;TECNOLOGICO;21/07/21;9999;Matricula;Concluido
20318LBDDM1A;1271LBDDM1A;114057;127;1;3;1;LIBERDADE;LBDDM1A;M1;TECNOLOGICO;17/06/21;9999;Matricula;Concluido
20319BSGIM2A;1342BSGIM2A;114058;134;2;4;2;BRIGADEIRO;BSGIM2A;M2;TECNOLOGICO;27/07/21;9999;Matricula;Cancelado
20320BMATN2A;1234BMATN2A;114059;123;4;2;2;BRIGADEIRO;BMATN2A;N2;BACHARELADO;13/07/21;1223;1261223EDI;Ativo
20321BSISN2A;1257BSISN2A;114060;125;7;2;2;BRIGADEIRO;BSISN2A;N2;BACHARELADO;09/06/21;9999;Matricula;Trancado
20322BREDN1A;1322BREDN1A;114061;132;2;1;2;BRIGADEIRO;BREDN1A;N1;TECNOLOGICO;25/07/21;1079;821B_092_101_CR;Ativo
20323BREDN1A;1322BREDN1A;114061;132;2;1;2;BRIGADEIRO;BREDN1A;N1;TECNOLOGICO;25/07/21;1080;821B_092_101_FIE;Ativo
20324BREDN1A;1322BREDN1A;114061;132;2;1;2;BRIGADEIRO;BREDN1A;N1;TECNOLOGICO;25/07/21;1081;821B_092_101_FSO;Ativo
20325BREDN1A;1322BREDN1A;114061;132;2;1;2;BRIGADEIRO;BREDN1A;N1;TECNOLOGICO;25/07/21;1082;821B_092_101_ICSO;Ativo
20326BREDN1A;1322BREDN1A;114061;132;2;1;2;BRIGADEIRO;BREDN1A;N1;TECNOLOGICO;25/07/21;1083;821B_092_101_PPI;Ativo
20327LSGIM1A;1341LSGIM1A;114062;134;1;3;1;LIBERDADE;LSGIM1A;M1;TECNOLOGICO;16/06/21;9999;Matricula;Trancado
20328LICCN2A;1303LICCN2A;114063;130;3;2;1;LIBERDADE;LICCN2A;N2;TECNOLOGICO;13/06/21;9999;Matricula;Concluido
20329LREDN2A;1321LREDN2A;114064;132;1;2;1;LIBERDADE;LREDN2A;N2;TECNOLOGICO;19/06/21;9999;Matricula;Cancelado
20330BREDM2A;1323BREDM2A;114065;132;3;4;2;BRIGADEIRO;BREDM2A;M2;TECNOLOGICO;18/07/21;9999;Matricula;Concluido
20331LPEDM1A;1248LPEDM1A;114066;124;8;3;1;LIBERDADE;LPEDM1A;M1;BACHARELADO;08/06/21;9999;Matricula;Concluido
20332BCCPM2A;1216BCCPM2A;114067;121;6;4;2;BRIGADEIRO;BCCPM2A;M2;BACHARELADO;08/06/21;9999;Matricula;Trancado
20333BREDM2A;1322BREDM2A;114068;132;2;4;2;BRIGADEIRO;BREDM2A;M2;TECNOLOGICO;01/07/21;9999;Matricula;Cancelado
20334BREDM2A;1321BREDM2A;114069;132;1;4;2;BRIGADEIRO;BREDM2A;M2;TECNOLOGICO;01/07/21;9999;Matricula;Cancelado
20335BENCN2A;1364BENCN2A;114070;136;4;2;2;BRIGADEIRO;BENCN2A;N2;ENGENHARIA;30/07/21;9999;Matricula;Trancado
20336LADSM2A;1261LADSM2A;114071;126;1;4;1;LIBERDADE;LADSM2A;M2;TECNOLOGICO;03/06/21;9999;Matricula;Concluido
20337BLIPN2A;1374BLIPN2A;114072;137;4;2;2;BRIGADEIRO;BLIPN2A;N2;LICENCIATURA;28/06/21;9999;Matricula;Cancelado
20338BBLCN2A;1295BBLCN2A;114073;129;5;2;2;BRIGADEIRO;BBLCN2A;N2;TECNOLOGICO;20/07/21;9999;Matricula;Cancelado
20339LBDIM1A;1284LBDIM1A;114074;128;4;3;1;LIBERDADE;LBDIM1A;M1;TECNOLOGICO;06/06/21;9999;Matricula;Concluido
20340BENCN1A;1361BENCN1A;114075;136;1;1;2;BRIGADEIRO;BENCN1A;N1;ENGENHARIA;14/07/21;9999;Matricula;Trancado
20341BSECN2A;1333BSECN2A;114076;133;3;2;2;BRIGADEIRO;BSECN2A;N2;TECNOLOGICO;21/06/21;9999;Matricula;Cancelado
20342LREDM1A;1323LREDM1A;114077;132;3;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;17/06/21;1084;821C_092_FIE;Ativo
